Epoch,Training Accuracy,Generalization Accuracy
269,31.666666666666668,22.629629629629633
270,31.0,23.296296296296298
271,31.666666666666668,23.33333333333334
272,32.0,23.40740740740741
273,31.333333333333332,23.185185185185187
274,32.333333333333336,22.962962962962973
275,32.0,23.148148148148152
276,31.666666666666668,23.48148148148148
277,32.333333333333336,23.33333333333334
278,31.333333333333332,23.81481481481482
279,32.0,23.81481481481482
280,31.666666666666668,23.407407407407405
281,31.666666666666668,24.037037037037035
282,32.333333333333336,23.333333333333332
283,32.0,23.740740740740744
284,32.666666666666664,24.03703703703704
285,32.666666666666664,24.555555555555557
286,32.666666666666664,23.851851851851855
287,33.0,23.925925925925927
288,32.0,24.48148148148148
289,32.666666666666664,24.07407407407408
290,32.666666666666664,24.51851851851852
291,33.333333333333336,24.444444444444446
292,32.666666666666664,24.333333333333336
293,32.666666666666664,24.148148148148152
294,32.666666666666664,24.666666666666668
295,32.666666666666664,24.296296296296298
296,33.333333333333336,24.333333333333336
297,33.0,24.74074074074074
298,32.666666666666664,24.96296296296297
299,33.666666666666664,24.703703703703706
300,34.333333333333336,24.740740740740744
301,34.666666666666664,24.925925925925927
302,34.0,25.259259259259263
303,34.0,25.370370370370374
304,35.0,25.03703703703704
305,33.333333333333336,25.296296296296298
306,35.333333333333336,25.25925925925926
307,34.333333333333336,25.59259259259259
308,35.666666666666664,25.518518518518515
309,35.333333333333336,25.51851851851852
310,35.333333333333336,25.888888888888893
311,35.333333333333336,25.814814814814817
312,36.333333333333336,25.851851851851855
313,36.666666666666664,26.22222222222222
314,36.666666666666664,26.000000000000004
315,36.333333333333336,26.185185185185183
316,36.333333333333336,26.296296296296294
317,36.333333333333336,26.33333333333333
318,36.666666666666664,26.851851851851848
319,36.333333333333336,26.62962962962963
320,37.0,26.666666666666668
321,36.666666666666664,26.925925925925924
322,37.333333333333336,26.88888888888889
323,36.333333333333336,27.148148148148145
324,37.0,26.85185185185185
325,38.333333333333336,26.444444444444446
326,37.0,26.592592592592588
327,37.0,27.518518518518515
328,38.333333333333336,27.0
329,38.0,27.703703703703706
330,38.0,27.62962962962963
331,38.333333333333336,27.444444444444443
332,38.0,28.518518518518515
333,38.0,28.11111111111111
334,39.0,28.14814814814815
335,39.0,27.77777777777777
336,38.666666666666664,27.925925925925924
337,38.333333333333336,28.037037037037035
338,38.0,28.444444444444443
339,38.666666666666664,28.85185185185185
340,39.333333333333336,28.666666666666668
341,40.0,27.666666666666668
342,39.0,28.259259259259256
343,39.333333333333336,28.222222222222218
344,39.0,28.444444444444443
345,39.666666666666664,28.22222222222222
346,39.666666666666664,28.555555555555554
347,39.333333333333336,28.66666666666666
348,40.333333333333336,27.74074074074074
349,39.0,28.555555555555554
350,40.333333333333336,28.296296296296294
351,40.0,28.629629629629623
352,39.333333333333336,28.888888888888882
353,40.0,28.999999999999996
354,40.333333333333336,29.222222222222218
355,40.666666666666664,28.888888888888882
356,40.666666666666664,28.592592592592595
357,40.333333333333336,29.37037037037037
358,41.333333333333336,29.11111111111111
359,40.666666666666664,29.07407407407407
360,41.666666666666664,28.925925925925924
361,41.333333333333336,28.51851851851852
362,40.666666666666664,29.074074074074076
363,41.0,28.962962962962965
364,41.0,29.740740740740737
365,41.666666666666664,29.037037037037035
366,41.0,29.407407407407405
367,41.333333333333336,29.703703703703702
368,42.0,29.629629629629626
369,42.0,29.7037037037037
370,42.0,29.59259259259259
371,42.0,29.407407407407405
372,42.0,29.14814814814815
373,42.0,29.18518518518518
374,42.333333333333336,29.555555555555554
375,42.0,29.59259259259259
376,42.333333333333336,29.185185185185183
377,42.0,29.96296296296296
378,42.0,29.55555555555555
379,42.0,29.407407407407405
380,42.0,29.777777777777775
381,42.666666666666664,29.296296296296298
382,42.333333333333336,29.96296296296296
383,42.333333333333336,29.666666666666668
384,42.0,29.666666666666668
385,42.333333333333336,29.85185185185185
386,42.0,29.592592592592595
387,42.333333333333336,29.925925925925924
388,42.0,29.629629629629626
389,42.333333333333336,29.703703703703702
390,42.333333333333336,29.851851851851848
391,42.333333333333336,29.814814814814813
392,42.333333333333336,30.03703703703703
393,42.333333333333336,30.0
394,42.666666666666664,29.66666666666666
395,42.333333333333336,29.629629629629626
396,42.333333333333336,30.0
397,42.333333333333336,29.85185185185185
398,42.333333333333336,29.666666666666668
399,41.666666666666664,29.999999999999996
