Epoch,Training Accuracy,Generalization Accuracy
864,50.666666666666664,38.51851851851852
865,51.0,38.62962962962964
866,49.0,37.07407407407407
867,48.666666666666664,36.37037037037037
868,49.0,36.333333333333336
869,48.666666666666664,36.77777777777778
870,49.333333333333336,36.592592592592595
871,49.0,36.592592592592595
872,51.0,38.037037037037045
873,50.666666666666664,37.851851851851855
874,49.666666666666664,37.51851851851852
875,48.666666666666664,36.81481481481482
876,49.666666666666664,37.25925925925926
877,48.666666666666664,36.44444444444445
878,48.666666666666664,36.37037037037037
879,49.0,36.48148148148149
880,49.0,36.333333333333336
881,49.0,36.81481481481481
882,49.333333333333336,37.0
883,48.666666666666664,36.81481481481481
884,51.0,38.333333333333336
885,49.666666666666664,37.148148148148145
886,50.0,37.592592592592595
887,50.333333333333336,36.88888888888889
888,49.333333333333336,37.33333333333334
889,50.0,37.296296296296305
890,49.0,37.148148148148145
891,49.333333333333336,37.18518518518518
892,50.333333333333336,37.62962962962963
893,50.0,37.62962962962964
894,49.333333333333336,36.407407407407405
895,49.333333333333336,37.370370370370374
896,50.333333333333336,37.370370370370374
897,49.0,36.333333333333336
898,48.666666666666664,36.44444444444444
899,49.333333333333336,37.111111111111114
900,49.333333333333336,37.11111111111111
901,50.333333333333336,37.2962962962963
902,50.0,37.333333333333336
903,50.333333333333336,37.296296296296305
904,51.333333333333336,37.48148148148149
905,50.0,37.44444444444445
906,49.333333333333336,37.22222222222222
907,49.333333333333336,36.888888888888886
908,49.333333333333336,36.666666666666664
909,49.666666666666664,36.96296296296296
910,49.0,36.62962962962963
911,50.0,37.33333333333334
912,50.0,37.62962962962964
913,49.0,36.44444444444444
914,49.333333333333336,37.2962962962963
915,49.0,36.48148148148149
916,49.0,36.333333333333336
917,49.0,36.81481481481481
918,49.666666666666664,37.07407407407408
919,50.0,36.88888888888889
920,49.333333333333336,36.96296296296296
921,49.0,36.2962962962963
922,49.0,36.2962962962963
923,49.0,36.25925925925926
924,49.0,36.2962962962963
925,49.0,36.37037037037037
926,49.333333333333336,36.88888888888889
927,49.333333333333336,36.88888888888889
928,50.333333333333336,37.25925925925926
929,51.0,37.777777777777786
930,51.0,37.66666666666667
931,49.333333333333336,37.851851851851855
932,48.666666666666664,37.40740740740741
933,50.333333333333336,37.40740740740741
934,49.666666666666664,37.18518518518519
935,49.666666666666664,37.370370370370374
936,50.0,37.48148148148149
937,51.0,37.70370370370371
938,50.0,37.5925925925926
939,50.666666666666664,37.62962962962964
940,50.666666666666664,37.70370370370371
941,49.0,37.296296296296305
942,50.333333333333336,37.55555555555556
943,49.666666666666664,37.51851851851852
944,50.666666666666664,37.666666666666664
945,49.0,37.22222222222222
946,49.666666666666664,37.0
947,49.0,36.96296296296296
948,50.333333333333336,37.88888888888889
949,50.333333333333336,37.62962962962964
950,51.0,37.851851851851855
951,49.0,37.7037037037037
952,50.0,37.70370370370371
953,49.0,37.851851851851855
954,49.0,36.7037037037037
955,50.333333333333336,37.333333333333336
956,49.333333333333336,37.111111111111114
957,50.0,37.62962962962963
958,49.0,36.92592592592593
959,50.333333333333336,37.74074074074075
960,49.666666666666664,37.25925925925926
961,49.333333333333336,36.25925925925926
962,49.0,36.48148148148148
963,49.0,36.2962962962963
964,49.0,36.2962962962963
965,49.0,36.48148148148148
966,49.666666666666664,37.148148148148145
967,49.0,36.2962962962963
968,49.0,36.2962962962963
969,49.0,36.48148148148148
970,49.0,36.51851851851852
971,49.0,37.0
972,50.333333333333336,37.555555555555564
973,50.333333333333336,37.62962962962963
974,49.666666666666664,37.48148148148149
975,50.666666666666664,37.92592592592593
976,50.333333333333336,37.66666666666667
977,49.666666666666664,38.40740740740741
978,50.333333333333336,37.44444444444445
979,50.666666666666664,37.22222222222222
980,50.333333333333336,37.44444444444445
981,49.333333333333336,37.22222222222222
982,50.333333333333336,37.18518518518519
983,49.0,36.22222222222222
984,49.333333333333336,37.22222222222222
985,49.666666666666664,37.07407407407407
986,50.333333333333336,37.296296296296305
987,49.0,36.333333333333336
988,49.0,36.333333333333336
989,49.0,36.2962962962963
990,49.0,36.333333333333336
991,49.0,36.22222222222222
992,49.0,37.07407407407407
993,50.0,37.25925925925926
994,50.666666666666664,37.40740740740741
995,49.333333333333336,37.222222222222214
996,50.0,37.07407407407407
997,49.333333333333336,36.85185185185185
998,50.0,37.333333333333336
999,51.0,37.592592592592595
